id,name__sk,name__cs,name,wikipedia__cs,wikipedia__sk,gender,occupation,identifier__VIAF,birth_date,given_name,original_wikiname,name__pl,wikipedia__pl,image,name__id,name__de,name__en,name__fi,name__nl,name__ru,name__uk,name__fr,wikipedia__de,wikipedia__en,wikipedia__fi,wikipedia__id,wikipedia__ru,wikipedia__uk,identifier__freebase,name__rue,name__et,wikipedia__et,wikipedia__fr,wikipedia__rue,wikipedia__skwikiquote,identifier__EuroparlMEP,name__hu,wikipedia__hu,name__es,identifier__GND,identifier__LCAuth,identifier__FAST,name__pa,name__nb,name__da,name__nn,name__sv,wikipedia__commons,wikipedia__pa,identifier__SUDOC,identifier__IMDB,identifier__NKC,identifier__PACE,name__it,wikipedia__it,death_date,name__ca,name__gl,wikipedia__cswikiquote,name__af,name__an,name__ast,name__bar,name__br,name__bs,name__co,name__cy,name__eo,name__eu,name__fur,name__ga,name__gd,name__gsw,name__hr,name__is,name__lb,name__li,name__lij,name__lmo,name__lt,name__nap,name__nds,name__nds_nl,name__pcd,name__pms,name__pt,name__rm,name__ro,name__sc,name__scn,name__sco,name__sl,name__sq,name__tr,name__vec,name__vls,name__wa,name__ja,wikipedia__ca,wikipedia__eo,identifier__ISNI,identifier__BNF,identifier__MusicBrainz,identifier__BMLO,name__be_tarask,name__de_ch,name__en_ca,name__en_gb,wikipedia__be_x_old,wikipedia__itwikiquote,website,identifier__AlloCine,identifier__allmovie,identifier__SFDb,identifier__elonet,identifier__PORT,identifier__kinopoisk,identifier__CSFD,identifier__filmportal_de,family_name,name__zh,wikipedia__zh,identifier__quora,identifier__Munzinger,name__be,name__ko,name__he,name__ta,name__yo,name__oc,name__ms,name__el,name__ar,name__sr,name__mr,name__io,name__pt_br,name__vi,name__bg,name__ie,name__fa,name__mk,name__ka,name__la,name__sh,name__zh_hant,name__hsb,wikipedia__ar,wikipedia__ast,wikipedia__be,wikipedia__bg,wikipedia__da,wikipedia__el,wikipedia__es,wikipedia__fa,wikipedia__he,wikipedia__hr,wikipedia__hsb,wikipedia__huwikiquote,wikipedia__ie,wikipedia__io,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__lb,wikipedia__lmo,wikipedia__mr,wikipedia__ms,wikipedia__nl,wikipedia__nn,wikipedia__no,wikipedia__oc,wikipedia__plwikiquote,wikipedia__pt,wikipedia__ruwikinews,wikipedia__sh,wikipedia__sr,wikipedia__sv,wikipedia__ta,wikipedia__tr,wikipedia__ukwikiquote,wikipedia__vi,wikipedia__yo,identifier__parlement,wikipedia__ro,name__dsb,name__lv,name__zh_cn,wikipedia__gl,wikipedia__lv,wikipedia__sl,wikipedia__ga,wikipedia__lt,name__ceb,name__eml,name__fo,name__frr,name__fy,name__jam,name__min,name__mt,name__tl,name__zh_hans,name__zh_hk,name__zh_sg,name__zh_tw,name__mg,wikipedia__mg,name__ty,name__qu,wikipedia__eu,wikipedia__qu,identifier__N6I,name__az,wikipedia__az,name__tt,identifier__bigenc_ru,twitter,name__bm,name__de_at,name__frc,name__frp,name__ia,name__kab,name__kg,name__nrm,name__pap,name__prg,name__rgn,name__sw,name__vmf,name__vo,name__wo,name__zu,name__sr_el,name__sr_ec,name__mn,wikipedia__mn,wikipedia__sq,name__szl,name__ba,name__hy,name__uz,wikipedia__ba,wikipedia__bs,wikipedia__gd,wikipedia__hy,wikipedia__sw,wikipedia__szl,wikipedia__uz,identifier__OLID,identifier__NTA,identifier__NSK,identifier__NLP,identifier__NNDB,wikipedia__sco,wikipedia__mk
Q57606,Robert Fico,Robert Fico,Robert Fico,Robert Fico,Robert Fico,male,politician,43561737,1964-09-15,Robert,Robert Fico,Robert Fico,Robert Fico,https://upload.wikimedia.org/wikipedia/commons/7/7c/Fico_Juncker_(cropped).jpg,Robert Fico,Robert Fico,Robert Fico,Robert Fico,Robert Fico,"Фицо, Роберт",Роберт Фіцо,Robert Fico,Robert Fico,Robert Fico,Robert Fico,Robert Fico,"Фицо, Роберт",Роберт Фіцо,/m/0bkjs4,,Robert Fico,Robert Fico,Robert Fico,,Robert Fico,23869,Robert Fico,Robert Fico,Robert Fico,1073950670,n96011805,,,Robert Fico,Robert Fico,Robert Fico,Robert Fico,Category:Robert Fico,,,,,3264,Robert Fico,Robert Fico,,Robert Fico,,Robert Fico,,,Robert Fico,,,,,,Robert Fico,,,,,,Robert Fico,,Robert Fico,,,Robert Fico,,,,,,,Robert Fico,,,,,Robert Fico,,,Robert Fico,,,,ロベルト・フィツォ,Robert Fico,Robert Fico,0000 0001 0967 6494,,,,Робэрт Фіца,,,,Робэрт Фіца,,,,,,,,,,,,罗伯特·菲乔,罗伯特·菲乔,,,Роберт Фіца,로베르트 피초,רוברט פיצו,இராபர்ட் பிகோ,Robert Fico,Robert Fico,Robert Fico,Ρόμπερτ Φίτσο,روبرت فيتسو,Роберт Фицо,रॉबर्ट फायको,Robert Fico,Robert Fico,Robert Fico,Роберт Фицо,Robert Fico,رابرت فیکو,Роберт Фицо,რობერტ ფიცო,Robertus Fico,Robert Fico,羅伯特·菲喬,Robert Fico,روبرت فيتسو,Robert Fico,Роберт Фіца,Роберт Фицо,Robert Fico,Ρόμπερτ Φίτσο,Robert Fico,رابرت فیکو,רוברט פיצו,Robert Fico,Robert Fico,Robert Fico,Robert Fico,Robert Fico,ロベルト・フィツォ,რობერტ ფიცო,로베르트 피초,Robertus Fico,Robert Fico,Robert Fico,रॉबर्ट फायको,Robert Fico,Robert Fico,Robert Fico,Robert Fico,Robert Fico,Robert Fico,Robert Fico,Категория:Роберт Фицо,Robert Fico,Роберт Фицо,Robert Fico,இராபர்ட் பிகோ,Robert Fico,Роберт Фіцо,Robert Fico,Robert Fico,vhyzn0pwf8rq,,,Roberts Fico,,,Roberts Fico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Robert Fico,
Q586798,Richard Sulík,Richard Sulík,Richard Sulík,Richard Sulík,Richard Sulík,male,politician,100844214,1968-01-12,Richard,Richard Sulík,Richard Sulík,Richard Sulík,https://upload.wikimedia.org/wikipedia/commons/e/ea/Richard_Sulík_-2011-.jpg,,Richard Sulík,Richard Sulík,,Richard Sulík,"Сулик, Рихард",Ріхард Сулик,Richard Sulík,Richard Sulík,Richard Sulík,,,"Сулик, Рихард",Ріхард Сулик,/m/09v7vj8,,,,Richard Sulík,,,124928,Richard Sulík,,Richard Sulík,,,,,,,,,Category:Richard Sulík,,,,,,,,,,,Richard Sulík,,,,,,,,,Richard Sulík,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Richard Sulík,,,,,,,,,,,http://sulik.sk/,,,,,,,,,,理查德·蘇里克,理查德·蘇里克,Richard-Sulik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q588689,László Miklós,László Miklós,László Miklós,László Miklós,László Miklós,male,academic,,1949-01-24,László,László Miklós,,,,,,László Miklós,,László Miklós,,,László Miklós,,,,,,,,,,,László Miklós,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q602437,Daniel Krajcer,Daniel Krajcer,Daniel Krajcer,Daniel Krajcer,Daniel Krajcer,male,writer,,1969-09-19,Daniel,Daniel Krajcer,Daniel Krajcer,Daniel Krajcer,https://upload.wikimedia.org/wikipedia/commons/b/b7/Daniel_Krajcer_2011-01.jpg,,,Daniel Krajcer,,Daniel Krajcer,,,Daniel Krajcer,,,,,,,,,,,Daniel Krajcer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ダニエル・クライツェル,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6150597,Jana Vaľová,Jana Vaľová,Jana Vaľová,,Jana Vaľová,female,,,,Jana,Jana Vaľová,Jana Vaľová,,https://upload.wikimedia.org/wikipedia/commons/7/78/Jana_Vaľová.JPG,,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Яна Валёва,,Jana Vaľová,,Jana Vaľová,,,,,,,Jana Vaľová,,,,,,Jana Vaľová,,Jana Vaľová,,,,,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,,,,,,,Jana Vaľová,,,Jana Vaľová,Jana Vaľová,,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,Jana Vaľová,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6315895,Ladislav Ballek,Ladislav Ballek,Ladislav Ballek,Ladislav Ballek,Ladislav Ballek,male,writer,97645299,1941-04-02,Ladislav,Ladislav Ballek,,,,,Ladislav Ballek,Ladislav Ballek,,Ladislav Ballek,"Баллек, Владислав",,Ladislav Ballek,Ladislav Ballek,,,,"Баллек, Ладислав",,,,Ladislav Ballek,Ladislav Ballek,,,,,,,Ladislav Ballek,118983482,n85193611,,,Ladislav Ballek,Ladislav Ballek,Ladislav Ballek,Ladislav Ballek,,,07325147X,,jn19990009491,,,,2014-04-15,,,,,,,,,,,Ladislav Ballek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ラディスラフ・バレク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ラディスラフ・バレク,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1847735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q637471,Juraj Blanár,,Juraj Blanár,,Juraj Blanár,male,,,1966-05-19,Juraj,Juraj Blanár,Juraj Blanár,Juraj Blanár,https://upload.wikimedia.org/wikipedia/commons/d/dd/Juraj_Blanár_-_(jan._2012).jpg,,,,,Juraj Blanár,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q642229,Štefan Kužma,,Štefan Kužma,,Štefan Kužma,male,economist,,1958-04-14,Štefan,Štefan Kužma,Štefan Kužma,Štefan Kužma,,,,,,Štefan Kužma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6662474,Imrich Andrejčák,Imrich Andrejčák,Imrich Andrejčák,Imrich Andrejčák,Imrich Andrejčák,male,,,1941-07-12,Imrich,Imrich Andrejčák,,,https://upload.wikimedia.org/wikipedia/commons/5/5b/Slovakia_army_898.jpg,,,Imrich Andrejčák,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6695634,Ľuboš Blaha,,Ľuboš Blaha,,Ľuboš Blaha,male,,103103910,1979,Luboš,Ľuboš Blaha,,,https://upload.wikimedia.org/wikipedia/commons/7/76/Ľuboš_Blaha.jpg,,Luboš Blaha,Luboš Blaha,,Luboš Blaha,,,Luboš Blaha,,Ľuboš Blaha,,,,,,,,,,,,,,,,,,,,,,,,Category:Ľuboš Blaha,,,,,,,,,,,,,,,,,,,,Ľuboš Blaha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q673555,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,male,politician,30325346,1947-05-11,František,František Šebej,František Šebej,František Šebej,https://upload.wikimedia.org/wikipedia/commons/5/54/František_Šebej.jpg,,František Šebej,František Šebej,František Šebej,František Šebej,,,František Šebej,,František Šebej,,,,,/m/012n3bs5,,František Šebej,,,,,,František Šebej,,František Šebej,,,,,František Šebej,František Šebej,František Šebej,František Šebej,,,,,,,František Šebej,,,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,František Šebej,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6766108,Marián Andel,,Marián Andel,,Marián Andel,male,politician,,1950-09-10,Marián,Marián Andel,,,,,Marián Andel,Marián Andel,,Marián Andel,,,Marián Andel,,Marián Andel,,,,,,,,,,,,,Marián Andel,Marián Andel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6776399,Martin Poliačik,,Martin Poliačik,,Martin Poliačik,male,,,1980-06-27,Martin,Martin Poliačik,,,,,Martin Poliačik,Martin Poliačik,,,,,Martin Poliačik,,Martin Poliačik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q680582,Ivan Uhliarik,Ivan Uhliarik,Ivan Uhliarik,Ivan Uhliarik,Ivan Uhliarik,male,politician,,1968-06-03,Ivan,Ivan Uhliarik,Ivan Uhliarik,Ivan Uhliarik,,,Ivan Uhliarik,Ivan Uhliarik,,Ivan Uhliarik,,,Ivan Uhliarik,,Ivan Uhliarik,,,,,/m/0wy39ft,,,,Ivan Uhliarik,,,,Ivan Uhliarik,Ivan Uhliarik,Ivan Uhliarik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6835727,Michal Drobný,,Michal Drobný,,Michal Drobný,male,politician,84472434,1934-10-27,Michal,Michal Drobný,,,,,Michal Drobný,Michal Drobný,,Michal Drobný,,,,,Michal Drobný,,,,,,,,,,,,,Michal Drobný,,Michal Drobný,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6850543,Milan Ftáčnik,Milan Ftáčnik,Milan Ftáčnik,Milan Ftáčnik,Milan Ftáčnik,male,politician,85706073,1956-10-30,Milan,Milan Ftáčnik,Milan Ftáčnik,Milan Ftáčnik,https://upload.wikimedia.org/wikipedia/commons/4/46/Milan_Ftáčnik.jpg,,Milan Ftáčnik,Milan Ftáčnik,,Milan Ftáčnik,Милан Фтачник,,Milan Ftáčnik,,Milan Ftáčnik,,,"Фтачник, Милан",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.ftacnik2010.sk/,,,,,,,,,,米兰·弗塔切尼克,米兰·弗塔切尼克,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Милан Фтачник,,,,,,,,,,,,,,,,
Q6850550,Milan Gaľa,Milan Gaľa,Milan Gaľa,Milan Gaľa,Milan Gaľa,male,politician,,1953-01-21,Milan,Milan Gaľa,Milan Gaľa,Milan Gaľa,,,Milan Gaľa,Milan Gaľa,,Milan Gaľa,,,Milan Gaľa,,Milan Gaľa,,,,,/m/05ydq1,,,,,,,26833,Milan Gaľa,,Milan Gaľa,,,,,,,,,,,,,,,,,2012-06-01,,,,,,,,,,,,Milan Gaľa,,,,,,,,,,,,,,,,,,,,Milan Gaľa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Milan Gaľa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q700735,Pavol Hrušovský,Pavol Hrušovský,Pavol Hrušovský,Pavol Hrušovský,Pavol Hrušovský,male,politician,84574926,1952-06-09,Pavol,Pavol Hrušovský,Pavol Hrušovský,Pavol Hrušovský,https://upload.wikimedia.org/wikipedia/commons/e/ec/Pavol_Hrušovský_2010.jpg,,Pavol Hrušovský,Pavol Hrušovský,,Pavol Hrušovský,"Грушовский, Павол",Павол Грушовскій,Pavol Hrušovský,Pavol Hrušovský,Pavol Hrušovský,,,"Грушовский, Павол",Павол Грушовскій,/m/04rylp,,,,Pavol Hrušovský,,Pavol Hrušovský,,Pavol Hrušovský,,Pavol Hrušovský,,,,,,,,,Category:Pavol Hrušovský,,,,mzk2004228241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Павал Грушаўскі,,,,Павал Грушаўскі,,,,,,,,,,,,,,,,Павел Грушаўскі,,,,,,,,,,,,,,,,,,,,,,,,,Павел Грушаўскі,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q716130,László Szigeti,,László Szigeti,,László Szigeti,male,politician,,1957-08-03,László,László Szigeti,László Szigeti,László Szigeti,,,,László Szigeti,,László Szigeti,,,László Szigeti,,,,,,,,,,,László Szigeti,,,,Szigeti László,Szigeti László (politikus),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q717448,Ján Langoš,Ján Langoš,Ján Langoš,Ján Langoš,Ján Langoš,male,politician,84182849,1946-08-02,Ján,Ján Langoš,Ján Langoš,Ján Langoš,,,Ján Langoš,Ján Langoš,,Ján Langoš,Ян Лангош,,Ján Langoš,Ján Langoš,Ján Langoš,,,,,/m/03m5n8l,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-06-15,,,,,,,,,,,Ján Langoš,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q725648,Ján Mikolaj,Ján Mikolaj,Ján Mikolaj,Ján Mikolaj,Ján Mikolaj,male,politician,84330614,1953-10-19,Ján,Ján Mikolaj,Ján Mikolaj,Ján Mikolaj,,,Ján Mikolaj,Ján Mikolaj,,Ján Mikolaj,,,Ján Mikolaj,Ján Mikolaj,Ján Mikolaj,,,,,/m/047g4_l,,,,,,Ján Mikolaj,,Ján Mikolaj,,Ján Mikolaj,,,,,,,,,,,,,jx20050707025,,,,,,,,,,,,,,,,,,,,,,Ján Mikolaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q725799,Dušan Čaplovič,Dušan Čaplovič,Dušan Čaplovič,Dušan Čaplovič,Dušan Čaplovič,male,archaeologist,32300807,1946-09-18,Dušan,Dušan Čaplovič,Dušan Čaplovič,Dušan Čaplovič,https://upload.wikimedia.org/wikipedia/commons/b/b6/Dusan_Caplovic.jpg,,Dušan Čaplovič,Dušan Čaplovič,,Dušan Čaplovič,,,Dušan Čaplovič,Dušan Čaplovič,Dušan Čaplovič,,,,,/m/0c00k4g,,,,Dušan Čaplovič,,,,,,,1075656419,n97092671,,,,,,,,,,,jn20000601246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0000 0001 0885 5992,15501075v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q725801,Ján Počiatek,Ján Počiatek,Ján Počiatek,Ján Počiatek,Ján Počiatek,male,economist,,1970-09-16,Ján,Ján Počiatek,Ján Počiatek,Ján Počiatek,https://upload.wikimedia.org/wikipedia/commons/b/b3/Pociatek_foto1.JPG,,Ján Počiatek,Ján Počiatek,,Ján Počiatek,,,Ján Počiatek,Ján Počiatek,Ján Počiatek,,,,,/m/03y9h1g,,,,Ján Počiatek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q727924,Ondrej Dostál,,Ondrej Dostál,,Ondrej Dostál,male,journalist,,1971-04-05,Ondrej,Ondrej Dostál,Ondrej Dostál,Ondrej Dostál,https://upload.wikimedia.org/wikipedia/commons/b/ba/Ondrej_Dostál_2.jpg,,,,,Ondrej Dostál,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7938821,Vladimír Maňka,,Vladimír Maňka,,Vladimír Maňka,male,politician,,1959-09-19,Vladimir,Vladimír Maňka,Vladimír Maňka,Vladimír Maňka,https://upload.wikimedia.org/wikipedia/commons/d/d3/Vladimír_Maňka_(jan._2012).jpg,,Vladimír Maňka,Vladimír Maňka,,Vladimír Maňka,,,Vladimír Maňka,Vladimír Maňka,Vladimír Maňka,,,,,/m/05yfn4,,,,Vladimír Maňka,,,28192,Vladimír Maňka,,Vladimír Maňka,,,,,,,,,Category:Vladimír Maňka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vladimír Maňka,,,,,,,,,,,,,,,,,,,,,,,http://www.manka.sk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vladimír Maňka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
